ART Link Max,ART Link Mid,Base Infectivity,Central: Infmrl Condoms Late,Central: LOW Risk,Central: Trns Condoms Late,Circumcision Reduced Acquire,Demographic Coverage,Infmrl Condoms Late,Infmrl Form Rate,Infrml Condom Mid,Infrml Condom Rate,Infrml Dur Het,Male To Female Old,Male To Female Young,Max Infmrl F LOW,Max Infmrl F MED,Max Infmrl M LOW,Max Infmrl M MED,Max Mrtl F ME,Max Mrtl M ME,Max Trns F LOW,Max Trns F MED,Max Trns M LOW,Max Trns M MED,Mrtl Condom Late,Mrtl Condom Mid,Mrtl Condom Rate,Mrtl Form Rate,Northern: Infmrl Condoms Late,Northern: LOW Risk,Northern: Trns Condoms Late,Pr Ex Infmrl Fem LOW,Pr Ex Infmrl Fem MED,Pr Ex Infmrl Male LOW,Pr Ex Infmrl Male MED,Pr Ex Trns Fem LOW,Pr Ex Trns Fem MED,Pr Ex Trns Male LOW,Pr Ex Trns Male MED,PreART Link Max,PreART Link Mid,PreART Link Min,Risk Assortivity,SeedYr HIGH,Sexual Debut Age Female Weibull Heterogeneity,Sexual Debut Age Female Weibull Scale,Sexual Debut Age Male Weibull Heterogeneity,Sexual Debut Age Male Weibull Scale,Southern: Infmrl Condoms Late,Southern: LOW Risk,Southern: Trns Condoms Late,Trns Condom Max,Trns Condom Mid,Trns Condom Rate,Trns Form Rate,iteration_number,likelihood,parameterization_id,run_number,sim_id
0.9417579829559598,2008.7977511971328,0.0015338066021141272,0.5000462619974458,0.41910968500151835,0.616232977081805,0.6,0.03358627545459207,0.3327677969709129,0.00016709382467073103,1994.6621621843958,1.6438960300586563,0.9818938137958823,2.87337139918517,4.2413150535834365,0.8163402906761676,1.1491733933629775,0.6,1.760889598403144,0.9440416881891674,1.0652994971560594,1.8668732665060679,3.5,1.8334414874886218,3.414017630796154,0.1372033964146611,1994.9457630072898,1.7800659897033964,0.00012139633984026268,0.5788277496078104,0.3426026006844437,0.755102798743084,0.05615447088175591,0.6403943771617499,0.21725122555157922,0.039050294884959924,0.11376558086832723,0.38586382508368994,0.3487392899541582,0.5881635679058642,0.5988256574449937,2001.5783340878324,0.2875767295009468,0.6147437778557243,1981.968049335742,0.15310442636677088,17.09939824772908,0.053067762125001534,16.20604976600491,0.44599822517769433,0.20064368199080107,0.7965125636549676,0.31274278097318275,2008.929228890542,2.2842879617968395,0.000137,16,98.12245193970205,10,17971,Simulation_QNYLZTY0
0.9417579829559598,2008.7977511971328,0.0015338066021141272,0.5000462619974458,0.41910968500151835,0.616232977081805,0.6,0.03358627545459207,0.3327677969709129,0.00016709382467073103,1994.6621621843958,1.6438960300586563,0.9818938137958823,2.87337139918517,4.2413150535834365,0.8163402906761676,1.1491733933629775,0.6,1.760889598403144,0.9440416881891674,1.0652994971560594,1.8668732665060679,3.5,1.8334414874886218,3.414017630796154,0.1372033964146611,1994.9457630072898,1.7800659897033964,0.00012139633984026268,0.5788277496078104,0.3426026006844437,0.755102798743084,0.05615447088175591,0.6403943771617499,0.21725122555157922,0.039050294884959924,0.11376558086832723,0.38586382508368994,0.3487392899541582,0.5881635679058642,0.5988256574449937,2001.5783340878324,0.2875767295009468,0.6147437778557243,1981.968049335742,0.15310442636677088,17.09939824772908,0.053067762125001534,16.20604976600491,0.44599822517769433,0.20064368199080107,0.7965125636549676,0.31274278097318275,2008.929228890542,2.2842879617968395,0.000137,16,98.12245193970205,11,23086,Simulation_R85LY3LY
0.8705615507448293,2007.2713263108603,0.0016931842104224008,0.5343274748586574,0.42545965516583,0.6026992316312799,0.6,0.023839103091267112,0.3745908220729779,9.1324200913242e-05,1995.0113549840676,1.7197543749370294,0.967851140772014,2.742340637861004,4.779402038982724,0.9100100377568741,1.0,0.6354786977120238,1.7272208090953292,1.0201002713566847,0.9816159073681051,1.9778691502013692,3.5,1.930153534797318,3.0075268253486063,0.13734287539130857,1997.032686037653,2.002301890894286,0.00011948084397769848,0.6,0.3330113488467946,0.8,0.003495865775722057,0.6778519070393783,0.028045000851914192,0.15537905785559586,0.0989693774555037,0.38126249666626316,0.3329588120012009,0.4807449668511813,0.6250337186047757,2004.3541514197066,0.3340731144584492,0.7306164715711299,1983.5553530053353,0.10242371266642106,17.31980132502231,0.07850965594794113,16.700274324421883,0.4654261274028397,0.2,0.8,0.2702279120646287,2006.1586567327913,2.0099390240492134,0.00015890408767329188,15,98.09229134929699,12,39298,Simulation_ZY93QG23
0.8705615507448293,2007.2713263108603,0.0016931842104224008,0.5343274748586574,0.42545965516583,0.6026992316312799,0.6,0.023839103091267112,0.3745908220729779,9.1324200913242e-05,1995.0113549840676,1.7197543749370294,0.967851140772014,2.742340637861004,4.779402038982724,0.9100100377568741,1.0,0.6354786977120238,1.7272208090953292,1.0201002713566847,0.9816159073681051,1.9778691502013692,3.5,1.930153534797318,3.0075268253486063,0.13734287539130857,1997.032686037653,2.002301890894286,0.00011948084397769848,0.6,0.3330113488467946,0.8,0.003495865775722057,0.6778519070393783,0.028045000851914192,0.15537905785559586,0.0989693774555037,0.38126249666626316,0.3329588120012009,0.4807449668511813,0.6250337186047757,2004.3541514197066,0.3340731144584492,0.7306164715711299,1983.5553530053353,0.10242371266642106,17.31980132502231,0.07850965594794113,16.700274324421883,0.4654261274028397,0.2,0.8,0.2702279120646287,2006.1586567327913,2.0099390240492134,0.00015890408767329188,15,98.09229134929699,13,64398,Simulation_KFSLH4HW
0.8705615507448293,2007.2713263108603,0.0016931842104224008,0.5343274748586574,0.42545965516583,0.6026992316312799,0.6,0.023839103091267112,0.3745908220729779,9.1324200913242e-05,1995.0113549840676,1.7197543749370294,0.967851140772014,2.742340637861004,4.779402038982724,0.9100100377568741,1.0,0.6354786977120238,1.7272208090953292,1.0201002713566847,0.9816159073681051,1.9778691502013692,3.5,1.930153534797318,3.0075268253486063,0.13734287539130857,1997.032686037653,2.002301890894286,0.00011948084397769848,0.6,0.3330113488467946,0.8,0.003495865775722057,0.6778519070393783,0.028045000851914192,0.15537905785559586,0.0989693774555037,0.38126249666626316,0.3329588120012009,0.4807449668511813,0.6250337186047757,2004.3541514197066,0.3340731144584492,0.7306164715711299,1983.5553530053353,0.10242371266642106,17.31980132502231,0.07850965594794113,16.700274324421883,0.4654261274028397,0.2,0.8,0.2702279120646287,2006.1586567327913,2.0099390240492134,0.00015890408767329188,15,98.09229134929699,14,9602,Simulation_X6SG388F
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,9,98.090053816249,15,22370,Simulation_0MTQ2KW7
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,9,98.090053816249,16,45677,Simulation_O23JIGQ2
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,9,98.090053816249,17,15424,Simulation_3LR4QVA5
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,8,98.07869388410046,18,8625,Simulation_DXP5YKYV
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,8,98.07869388410046,19,4320,Simulation_6VTILWWM
1.0,2012.0,0.0010436467996203954,0.5272642039130379,0.3503332567140029,0.610068736223989,0.6,0.010903089651515822,0.33089536089708693,0.0003899176552815227,1998.268872020929,1.8093010206612592,0.9405969618947827,2.406553816387391,4.570336763634992,0.8056008478471208,1.4024777483372577,0.6,1.6494118698514932,0.9824002498951131,0.9,1.6964582666192123,2.9334572766822387,1.8230896410996171,3.236550803175584,0.15979404419655185,1997.1510482334477,2.446580306233945,0.00011370625446244836,0.5581192405573748,0.39265917052274574,0.7994839611572269,0.012667111105772557,0.564329556162416,0.16797960550756194,0.25920772113724977,0.0957736557051234,0.6026905726419269,0.38582665105536906,0.5093718468709819,0.7070835339502146,2001.758023613455,0.44719387250385684,0.6022191211721528,1980.8519722920198,0.08644264045818403,16.749322415305524,0.05764095589333953,16.69318486971705,0.4859828539232815,0.2521389473419515,0.8,0.3693536906418791,2004.05324515733,2.6074870976991105,0.00016250196144603242,8,98.07869388410046,20,64469,Simulation_VU7UJGWD
0.8602270673402548,2011.447319600776,0.0009451905462913627,0.5425956509916734,0.36279472507996535,0.6465218275883919,0.6,0.013870594210965249,0.36363668235275465,0.000553244885677728,1999.6676702008713,1.8879285209661747,0.952887803932419,2.1169142041658158,4.49138367071272,0.6483136711729773,1.314013490033849,0.6376933665385245,1.7213185052334032,0.9987690628254495,0.9481844824547941,1.7033877332514613,2.966191633812619,1.8100164335308424,3.3867473751980284,0.1738583595531966,1995.7362136766099,2.350311496206837,0.00010790336662060332,0.5403819599608731,0.42043940881373393,0.7635660362865035,0.02596835734286733,0.6329540470089091,0.25186525678037586,0.21975586413561493,0.10895783805620812,0.6155830278439742,0.41624439807121744,0.534961545416744,0.7494565399443042,2002.956817065819,0.5119516020883504,0.578579903838747,1984.8932154976544,0.046711708125563994,16.847007968090313,0.06122157096975399,16.25989173373959,0.4741611184942796,0.28117709724947026,0.7909657384359673,0.2607649103526515,2002.5164694045775,2.8665789596233258,0.000137,8,98.06905426057172,21,22762,Simulation_72012ZV8
0.8602270673402548,2011.447319600776,0.0009451905462913627,0.5425956509916734,0.36279472507996535,0.6465218275883919,0.6,0.013870594210965249,0.36363668235275465,0.000553244885677728,1999.6676702008713,1.8879285209661747,0.952887803932419,2.1169142041658158,4.49138367071272,0.6483136711729773,1.314013490033849,0.6376933665385245,1.7213185052334032,0.9987690628254495,0.9481844824547941,1.7033877332514613,2.966191633812619,1.8100164335308424,3.3867473751980284,0.1738583595531966,1995.7362136766099,2.350311496206837,0.00010790336662060332,0.5403819599608731,0.42043940881373393,0.7635660362865035,0.02596835734286733,0.6329540470089091,0.25186525678037586,0.21975586413561493,0.10895783805620812,0.6155830278439742,0.41624439807121744,0.534961545416744,0.7494565399443042,2002.956817065819,0.5119516020883504,0.578579903838747,1984.8932154976544,0.046711708125563994,16.847007968090313,0.06122157096975399,16.25989173373959,0.4741611184942796,0.28117709724947026,0.7909657384359673,0.2607649103526515,2002.5164694045775,2.8665789596233258,0.000137,8,98.06905426057172,22,47182,Simulation_CT4F0Z7A
0.8602270673402548,2011.447319600776,0.0009451905462913627,0.5425956509916734,0.36279472507996535,0.6465218275883919,0.6,0.013870594210965249,0.36363668235275465,0.000553244885677728,1999.6676702008713,1.8879285209661747,0.952887803932419,2.1169142041658158,4.49138367071272,0.6483136711729773,1.314013490033849,0.6376933665385245,1.7213185052334032,0.9987690628254495,0.9481844824547941,1.7033877332514613,2.966191633812619,1.8100164335308424,3.3867473751980284,0.1738583595531966,1995.7362136766099,2.350311496206837,0.00010790336662060332,0.5403819599608731,0.42043940881373393,0.7635660362865035,0.02596835734286733,0.6329540470089091,0.25186525678037586,0.21975586413561493,0.10895783805620812,0.6155830278439742,0.41624439807121744,0.534961545416744,0.7494565399443042,2002.956817065819,0.5119516020883504,0.578579903838747,1984.8932154976544,0.046711708125563994,16.847007968090313,0.06122157096975399,16.25989173373959,0.4741611184942796,0.28117709724947026,0.7909657384359673,0.2607649103526515,2002.5164694045775,2.8665789596233258,0.000137,8,98.06905426057172,23,20139,Simulation_2RJD8VKZ
0.8602270673402548,2011.447319600776,0.0009451905462913627,0.5425956509916734,0.36279472507996535,0.6465218275883919,0.6,0.013870594210965249,0.36363668235275465,0.000553244885677728,1999.6676702008713,1.8879285209661747,0.952887803932419,2.1169142041658158,4.49138367071272,0.6483136711729773,1.314013490033849,0.6376933665385245,1.7213185052334032,0.9987690628254495,0.9481844824547941,1.7033877332514613,2.966191633812619,1.8100164335308424,3.3867473751980284,0.1738583595531966,1995.7362136766099,2.350311496206837,0.00010790336662060332,0.5403819599608731,0.42043940881373393,0.7635660362865035,0.02596835734286733,0.6329540470089091,0.25186525678037586,0.21975586413561493,0.10895783805620812,0.6155830278439742,0.41624439807121744,0.534961545416744,0.7494565399443042,2002.956817065819,0.5119516020883504,0.578579903838747,1984.8932154976544,0.046711708125563994,16.847007968090313,0.06122157096975399,16.25989173373959,0.4741611184942796,0.28117709724947026,0.7909657384359673,0.2607649103526515,2002.5164694045775,2.8665789596233258,0.000137,8,98.06709856495476,24,33559,Simulation_PFPBAC36
